"FM","KD_JENIS_TRANSAKSI","FG_PENGGANTI","NOMOR_FAKTUR","MASA_PAJAK","TAHUN_PAJAK","TANGGAL_FAKTUR","NPWP","NAMA","ALAMAT_LENGKAP","JUMLAH_DPP","JUMLAH_PPN","JUMLAH_PPNBM","IS_CREDITABLE"
"FM","01","0","0041877280416","8","2018","24/08/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"4261149","426114","0","1"
"FM","01","0","0001876200262","8","2018","08/08/2018","024155269036000","PT INKMATE INDONESIA",,"81818184","8181818","0","1"
"FM","01","0","0041809026633","8","2018","17/07/2018","023870306085000","PT INDO KREASI",,"84500000","8450000","0","1"
"FM","01","0","0041823688756","8","2018","16/08/2018","014681381651000","PT OXYPLAST INDONESIA",,"3320000","332000","0","1"
"FM","01","0","0001862358857","8","2018","30/08/2018","026710558034000","PT BINAR BESTARI BUANA",,"16565600","1656560","0","1"
"FM","01","0","0041855515768","8","2018","29/08/2018","021094263023000","CV TRIMITRA SURYA ABADI",,"4376580","437658","0","1"
"FM","01","0","0051805671715","8","2018","27/08/2018","013034558073000","PT WARGA DJAJA",,"5721824","572182","0","1"
"FM","01","0","0051805671891","8","2018","30/08/2018","013034558073000","PT WARGA DJAJA",,"9297964","929796","0","1"
"FM","01","0","0051820827788","8","2018","31/08/2018","019603844034000","PT GALA PERDANA AGUNG",,"5987500","598750","0","1"
"FM","01","0","0041805576586","8","2018","30/08/2018","032809055041000","PT GUNA JAYA CEMERLANG",,"5892601","589260","0","1"
"FM","01","0","0041805576578","8","2018","21/08/2018","032809055041000","PT GUNA JAYA CEMERLANG",,"1794507","179450","0","1"
"FM","01","0","0041809026905","8","2018","30/08/2018","023870306085000","PT INDO KREASI",,"25500000","2550000","0","1"
"FM","01","0","0041809026904","8","2018","27/08/2018","023870306085000","PT INDO KREASI",,"17900000","1790000","0","1"
"FM","01","0","0041809026901","8","2018","30/08/2018","023870306085000","PT INDO KREASI",,"17900000","1790000","0","1"
"FM","01","0","0041877280752","8","2018","31/08/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"427273","42727","0","1"
"FM","01","0","0041877280515","8","2018","28/08/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"14100000","1410000","0","1"
"FM","01","0","0021828420694","8","2018","09/08/2018","023629926402000","CV BAYU UTAMA",,"1890000","189000","0","1"
"FM","01","0","0051816554817","8","2018","29/08/2018","014681381651000","PT OXYPLAST INDONESIA",,"2490000","249000","0","1"
"FM","01","0","0001876182598","8","2018","28/08/2018","013180328037000","PT ANEKA BARANG",,"1170000","117000","0","1"
"FM","01","0","0041855515736","8","2018","16/08/2018","021094263023000","CV TRIMITRA SURYA ABADI",,"577054","57705","0","1"
"FM","01","0","0041823688430","8","2018","26/07/2018","014681381651000","PT OXYPLAST INDONESIA",,"2490000","249000","0","1"
"FM","01","0","0041853699310","8","2018","31/07/2018","013304282041000","PT AGUNG YAKINPRIMA",,"2945456","294545","0","1"
"FM","01","0","0021896546190","8","2018","21/08/2018","027962547062000","PT MULTI VISCOMINDO",,"15750000","1575000","0","1"
"FM","01","0","0041853699314","8","2018","03/08/2018","013304282041000","PT AGUNG YAKINPRIMA",,"1472728","147272","0","1"
"FM","01","0","0051805671191","8","2018","10/08/2018","013034558073000","PT WARGA DJAJA",,"12874104","1287410","0","1"
"FM","01","0","0031874829863","8","2018","08/08/2018","027513241039000","PT DIGITAL PRIMA IMAGING",,"1627500","162750","0","1"
"FM","01","0","0041877279583","8","2018","03/08/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"4233451","423345","0","1"
"FM","01","0","0001876182594","8","2018","24/08/2018","013180328037000","PT ANEKA BARANG",,"1720000","172000","0","1"
"FM","01","0","0041841521035","8","2018","09/08/2018","017745001415000","PT INDAHVARIA EKASELARAS",,"62000000","6200000","0","1"
"FM","01","0","0041885748249","8","2018","08/08/2018","026289280451000","PT GRAHA MITRA SEJATI",,"5090909","509090","0","1"
"FM","01","0","0041885748248","8","2018","08/08/2018","026289280451000","PT GRAHA MITRA SEJATI",,"327272","32727","0","1"
"FM","01","0","0021896546026","8","2018","15/08/2018","027962547062000","PT MULTI VISCOMINDO",,"2886400","288640","0","1"
"FM","01","0","0021817619667","8","2018","13/08/2018","022885974451000","PT KARYA MANDIRI GUNA",,"29925000","2992500","0","1"
"FM","01","0","0041805576550","8","2018","31/07/2018","032809055041000","PT GUNA JAYA CEMERLANG",,"6172595","617259","0","1"
"FM","01","0","0001876182565","8","2018","01/08/2018","013180328037000","PT ANEKA BARANG",,"1000000","100000","0","1"
"FM","01","0","0001876182564","8","2018","01/08/2018","013180328037000","PT ANEKA BARANG",,"1875000","187500","0","1"
"FM","01","0","0021839495650","8","2018","03/08/2018","028855922034000","CV ARRON PACK DINAMITRA",,"4320000","432000","0","1"
"FM","01","0","0001862358740","8","2018","06/08/2018","026710558034000","PT BINAR BESTARI BUANA",,"14300000","1430000","0","1"
"FM","01","0","0021899115154","8","2018","01/08/2018","019603844034000","PT GALA PERDANA AGUNG",,"2709000","270900","0","1"
"FM","01","0","0041853065672","8","2018","01/08/2018","031652027026000","PT ANUGRAH KARUNIA PERKASA ABADI",,"1100000","110000","0","1"
"FM","01","0","0021825714692","8","2018","07/08/2018","020934360451000","PT KURNIA SAKTI",,"10475000","1047500","0","1"
"FM","01","0","0031890326841","8","2018","10/08/2018","312861883004000","CV ANEKA PARTS LASINDO",,"204555","20455","0","1"
"FM","01","0","0031874829846","8","2018","08/08/2018","027513241039000","PT DIGITAL PRIMA IMAGING",,"7560000","756000","0","1"
"FM","01","0","0041855515704","8","2018","10/08/2018","021094263023000","CV TRIMITRA SURYA ABADI",,"965543","96554","0","1"
"FM","01","0","0041845832712","8","2018","07/08/2018","705401610034000","PT ANUGERAH SUKSES GEMILANG",,"190000","19000","0","1"
"FM","01","0","0031838841024","8","2018","01/08/2018","013034558073000","PT WARGA DJAJA",,"2503298","250330","0","1"
"FM","01","0","0031838841025","8","2018","01/08/2018","013034558073000","PT WARGA DJAJA",,"5006596","500660","0","1"
"FM","01","0","0001862358755","8","2018","09/08/2018","026710558034000","PT BINAR BESTARI BUANA",,"13200000","1320000","0","1"
"FM","01","0","0001876182579","8","2018","13/08/2018","013180328037000","PT ANEKA BARANG",,"810000","81000","0","1"
"FM","01","0","0001876182582","8","2018","15/08/2018","013180328037000","PT ANEKA BARANG",,"5695000","569500","0","1"
"FM","01","0","0021896545913","8","2018","10/08/2018","027962547062000","PT MULTI VISCOMINDO",,"3276000","327600","0","1"
"FM","01","0","0041877280815","9","2018","03/09/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"35018182","3501818","0","1"
"FM","01","0","0031843677898","9","2018","03/09/2018","010709970414000","PT THREE ROYAL LIONS INDUSTRIAL",,"35271720","3527172","0","1"
"FM","01","0","0041853065839","9","2018","03/09/2018","031652027026000","PT ANUGRAH KARUNIA PERKASA ABADI",,"1100000","110000","0","1"
"FM","01","0","0041877280880","9","2018","04/09/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"2185890","218589","0","1"
"FM","01","0","0021817619672","9","2018","04/09/2018","022885974451000","PT KARYA MANDIRI GUNA",,"43840000","4384000","0","1"
"FM","01","0","0041885748270","9","2018","05/09/2018","026289280451000","PT GRAHA MITRA SEJATI",,"7253618","725361","0","1"
"FM","01","0","0041885748269","9","2018","05/09/2018","026289280451000","PT GRAHA MITRA SEJATI",,"1406363","140636","0","1"
"FM","01","0","0041885748268","9","2018","05/09/2018","026289280451000","PT GRAHA MITRA SEJATI",,"1406363","140636","0","1"
"FM","01","0","0051819042729","9","2018","07/09/2018","833914625037000","PT ATHOZ DUTA JAYA",,"4545455","454545","0","1"
"FM","01","0","0041886650144","9","2018","07/09/2018","013288113046000","PT KREASI DASATAMA",,"6825000","682500","0","1"
"FM","01","0","0031853454839","9","2018","07/09/2018","313303505033000","PT PACIFIC JAYAMANDIRI",,"1788182","178818","0","1"
"FM","01","0","0041877281094","9","2018","07/09/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"500024","50002","0","1"
"FM","01","0","0021828428873","9","2018","08/09/2018","023629926402000","CV BAYU UTAMA",,"1890000","189000","0","1"
"FM","01","0","0051821664827","9","2018","10/09/2018","018242768052000","PT AKZONOBEL WOOD FINISHES AND ADHESIVES  INDONESIA",,"13000000","1300000","0","1"
"FM","01","0","0051821664828","9","2018","10/09/2018","018242768052000","PT AKZONOBEL WOOD FINISHES AND ADHESIVES  INDONESIA",,"17225000","1722500","0","1"
"FM","01","0","0031874831044","9","2018","10/09/2018","027513241039000","PT DIGITAL PRIMA IMAGING",,"1050000","105000","0","1"
"FM","01","0","0051839378827","9","2018","12/09/2018","026710558034000","PT BINAR BESTARI BUANA",,"43750000","4375000","0","1"
"FM","01","0","0031853454847","9","2018","12/09/2018","313303505033000","PT PACIFIC JAYAMANDIRI",,"1432727","143273","0","1"
"FM","01","0","0001876182610","9","2018","13/09/2018","013180328037000","PT ANEKA BARANG",,"1890000","189000","0","1"
"FM","01","0","0051841403805","9","2018","13/09/2018","028855922034000","CV ARRON PACK DINAMITRA",,"4560000","456000","0","1"
"FM","01","0","0041877281301","9","2018","13/09/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"2191770","219177","0","1"
"FM","01","0","0041886650217","9","2018","13/09/2018","013288113046000","PT KREASI DASATAMA",,"1906250","190625","0","1"
"FM","01","0","0041886650378","9","2018","13/09/2018","013288113046000","PT KREASI DASATAMA",,"277200","27720","0","1"
"FM","01","0","0051805672443","9","2018","13/09/2018","013034558073000","PT WARGA DJAJA",,"18004272","1800427","0","1"
"FM","01","0","0051805672535","9","2018","14/09/2018","013034558073000","PT WARGA DJAJA",,"4291368","429137","0","1"
"FM","01","0","0051837261780","9","2018","14/09/2018","210914230432000","PT TUNAS CITRA PANDAWA",,"44054091","4405409","0","1"
"FM","01","0","0031874831157","9","2018","14/09/2018","027513241039000","PT DIGITAL PRIMA IMAGING",,"12080000","1208000","0","1"
"FM","01","0","0021817619676","9","2018","14/09/2018","022885974451000","PT KARYA MANDIRI GUNA",,"19950000","1995000","0","1"
"FM","01","0","0041841521286","9","2018","18/09/2018","017745001415000","PT INDAHVARIA EKASELARAS",,"18425000","1842500","0","1"
"FM","01","0","0051851243501","9","2018","18/09/2018","314192402402000","PT GRAHA METALINDO PERSADA",,"6737272","673727","0","1"
"FM","01","0","0041877281481","9","2018","18/09/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"35018182","3501818","0","1"
"FM","01","0","0041877281527","9","2018","18/09/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"1081818","108182","0","1"
"FM","01","0","0041877281638","9","2018","19/09/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"3590400","359040","0","1"
"FM","01","0","0051839201344","9","2018","19/09/2018","018200469026000","PT MEGAH PITA INDONESIA",,"4576000","457600","0","1"
"FM","01","0","0041877281670","9","2018","20/09/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"500191","50019","0","1"
"FM","01","0","0031874829688","9","2018","20/09/2018","027513241039000","PT DIGITAL PRIMA IMAGING",,"654546","65454","0","1"
"FM","01","0","0041885070632","9","2018","20/09/2018","013041108073000","PT ANEKA WARNA INDAH",,"2909092","290909","0","1"
"FM","01","0","0051857552951","9","2018","20/09/2018","013180328037000","PT ANEKA BARANG",,"1970000","197000","0","1"
"FM","01","0","0031843677923","9","2018","21/09/2018","010709970414000","PT THREE ROYAL LIONS INDUSTRIAL",,"4482000","448200","0","1"
"FM","01","0","0051847065196","9","2018","21/09/2018","023870306085000","PT INDO KREASI",,"17900000","1790000","0","1"
"FM","01","0","0051839378871","9","2018","21/09/2018","026710558034000","PT BINAR BESTARI BUANA",,"6204000","620400","0","1"
"FM","01","0","0041841521330","9","2018","22/09/2018","017745001415000","PT INDAHVARIA EKASELARAS",,"5000000","500000","0","1"
"FM","01","0","0041877281787","9","2018","24/09/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"2182950","218295","0","1"
"FM","01","0","0041872448650","9","2018","24/09/2018","020379095036000","PT BUANA JAYA PAPERINDO",,"38794546","3879454","0","1"
"FM","01","0","0031874831305","9","2018","24/09/2018","027513241039000","PT DIGITAL PRIMA IMAGING",,"1015000","101500","0","1"
"FM","01","0","0051805673016","9","2018","25/09/2018","013034558073000","PT WARGA DJAJA",,"1072842","107284","0","1"
"FM","01","0","0051839378886","9","2018","25/09/2018","026710558034000","PT BINAR BESTARI BUANA",,"4521600","452160","0","1"
"FM","01","0","0051827956079","9","2018","25/09/2018","020934360451000","PT KURNIA SAKTI",,"13025000","1302500","0","1"
"FM","01","0","0041877281757","9","2018","26/09/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"87545455","8754545","0","1"
"FM","01","0","0051833995803","9","2018","26/09/2018","027962547062000","PT MULTI VISCOMINDO",,"33952000","3395200","0","1"
"FM","01","0","0051839378894","9","2018","27/09/2018","026710558034000","PT BINAR BESTARI BUANA",,"6912000","691200","0","1"
"FM","01","0","0051839378904","9","2018","29/09/2018","026710558034000","PT BINAR BESTARI BUANA",,"6336000","633600","0","1"
"FM","01","0","0051852337152","9","2018","29/09/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"2194710","219471","0","1"
"FM","01","0","0051846077815","9","2018","29/09/2018","808574859047000","PT RAPIDO MEDIA AGUNG",,"124333950","12433395","0","1"
"FM","01","0","0051846077813","9","2018","29/09/2018","808574859047000","PT RAPIDO MEDIA AGUNG",,"123804675","12380467","0","1"
"FM","01","0","0051846077811","9","2018","29/09/2018","808574859047000","PT RAPIDO MEDIA AGUNG",,"126222297","12622229","0","1"
"FM","01","0","0051846077809","9","2018","29/09/2018","808574859047000","PT RAPIDO MEDIA AGUNG",,"125019420","12501942","0","1"
"FM","01","0","0041853066061","10","2018","01/10/2018","031652027026000","PT ANUGRAH KARUNIA PERKASA ABADI",,"1100000","110000","0","1"
"FM","01","0","0051857403482","10","2018","01/10/2018","013288113046000","PT KREASI DASATAMA",,"5913250","591325","0","1"
"FM","01","0","0051857403506","10","2018","02/10/2018","013288113046000","PT KREASI DASATAMA",,"2772000","277200","0","1"
"FM","01","0","0051833995945","10","2018","02/10/2018","027962547062000","PT MULTI VISCOMINDO",,"4960000","496000","0","1"
"FM","01","0","0051805673395","10","2018","02/10/2018","013034558073000","PT WARGA DJAJA",,"36008544","3600854","0","1"
"FM","01","0","0051852337329","10","2018","03/10/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"534000","53400","0","1"
"FM","01","0","0051852337364","10","2018","04/10/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"1709091","170909","0","1"
"FM","01","0","0051839378926","10","2018","04/10/2018","026710558034000","PT BINAR BESTARI BUANA",,"7800000","780000","0","1"
"FM","01","0","0051852337452","10","2018","05/10/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"3648000","364800","0","1"
"FM","01","0","0051852337522","10","2018","09/10/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"87545455","8754545","0","1"
"FM","01","0","0051852337591","10","2018","09/10/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"1709091","170909","0","1"
"FM","01","0","0031874831811","10","2018","09/10/2018","027513241039000","PT DIGITAL PRIMA IMAGING",,"12600000","1260000","0","1"
"FM","01","0","0051833996158","10","2018","10/10/2018","027962547062000","PT MULTI VISCOMINDO",,"2586000","258600","0","1"
"FM","01","0","0051852337603","10","2018","10/10/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"909091","90909","0","1"
"FM","01","0","0031874831829","10","2018","10/10/2018","027513241039000","PT DIGITAL PRIMA IMAGING",,"290000","29000","0","1"
"FM","01","0","0051852337749","10","2018","12/10/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"511909","51190","0","1"
"FM","01","0","0051852337750","10","2018","12/10/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"2247630","224763","0","1"
"FM","01","0","0051852337787","10","2018","12/10/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"5252727","525273","0","1"
"FM","01","0","0051857552975","10","2018","15/10/2018","013180328037000","PT ANEKA BARANG",,"1440000","144000","0","1"
"FM","01","0","0051857552983","10","2018","25/10/2018","013180328037000","PT ANEKA BARANG",,"2000000","200000","0","1"
"FM","01","0","0051852337865","10","2018","16/10/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"7003636","700364","0","1"
"FM","01","0","0051852338021","10","2018","18/10/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"3663600","366360","0","1"
"FM","01","0","0051852338186","10","2018","20/10/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"750427","75042","0","1"
"FM","01","0","0051816063987","10","2018","22/10/2018","019556034039000","PT RODA HAMMERINDO JAYA",,"1000000","100000","0","1"
"FM","01","0","0051831882875","10","2018","23/10/2018","012803334441000","PT SAN CENTRAL INDAH",,"10400000","1040000","0","1"
"FM","01","0","0051852338306","10","2018","24/10/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"2245425","224542","0","1"
"FM","01","0","0051833996515","10","2018","24/10/2018","027962547062000","PT MULTI VISCOMINDO",,"4960000","496000","0","1"
"FM","01","0","0051805673781","10","2018","10/10/2018","013034558073000","PT WARGA DJAJA",,"59018700","5901870","0","1"
